test,null_mean_l1_divergence
T1_divergence_unmatched,165.734
T1_divergence_unmatched,216.125
T1_divergence_unmatched,181.333
T1_divergence_unmatched,183.25
T1_divergence_unmatched,193.265
T1_divergence_unmatched,185.911
T1_divergence_unmatched,186.905
T1_divergence_unmatched,198.5
T1_divergence_unmatched,187.947
T1_divergence_unmatched,171.944
T1_divergence_unmatched,203.513
T1_divergence_unmatched,228.448
T1_divergence_unmatched,170.684
T1_divergence_unmatched,208.568
T1_divergence_unmatched,191.36
T1_divergence_unmatched,169.415
T1_divergence_unmatched,178.704
T1_divergence_unmatched,184.768
T1_divergence_unmatched,192.241
T1_divergence_unmatched,170.688
T1_divergence_unmatched,178.452
T1_divergence_unmatched,185.789
T1_divergence_unmatched,193.54
T1_divergence_unmatched,190.353
T1_divergence_unmatched,192.661
T1_divergence_unmatched,195.333
T1_divergence_unmatched,197.127
T1_divergence_unmatched,216.556
T1_divergence_unmatched,174.667
T1_divergence_unmatched,181.229
T1_divergence_unmatched,190.85
T1_divergence_unmatched,202.136
T1_divergence_unmatched,188.241
T1_divergence_unmatched,163.075
T1_divergence_unmatched,159.026
T1_divergence_unmatched,186.269
T1_divergence_unmatched,192.265
T1_divergence_unmatched,187.0
T1_divergence_unmatched,223.511
T1_divergence_unmatched,150.971
T1_divergence_unmatched,174.479
T1_divergence_unmatched,187.13
T1_divergence_unmatched,201.289
T1_divergence_unmatched,216.179
T1_divergence_unmatched,189.083
T1_divergence_unmatched,197.613
T1_divergence_unmatched,205.362
T1_divergence_unmatched,184.222
T1_divergence_unmatched,215.143
T1_divergence_unmatched,197.225
T1_divergence_unmatched,181.096
T1_divergence_unmatched,165.571
T1_divergence_unmatched,207.173
T1_divergence_unmatched,214.276
T1_divergence_unmatched,182.688
T1_divergence_unmatched,192.61
T1_divergence_unmatched,247.125
T1_divergence_unmatched,166.842
T1_divergence_unmatched,208.059
T1_divergence_unmatched,168.345
T1_divergence_unmatched,201.795
T1_divergence_unmatched,173.032
T1_divergence_unmatched,211.706
T1_divergence_unmatched,175.102
T1_divergence_unmatched,195.538
T1_divergence_unmatched,157.419
T1_divergence_unmatched,198.093
T1_divergence_unmatched,180.766
T1_divergence_unmatched,186.14
T1_divergence_unmatched,179.582
T1_divergence_unmatched,192.379
T1_divergence_unmatched,152.633
T1_divergence_unmatched,190.448
T1_divergence_unmatched,201.045
T1_divergence_unmatched,178.75
T1_divergence_unmatched,204.61
T1_divergence_unmatched,196.78
T1_divergence_unmatched,199.742
T1_divergence_unmatched,208.821
T1_divergence_unmatched,212.947
T1_divergence_unmatched,195.462
T1_divergence_unmatched,215.13
T1_divergence_unmatched,176.333
T1_divergence_unmatched,205.625
T1_divergence_unmatched,190.353
T1_divergence_unmatched,176.7
T1_divergence_unmatched,192.878
T1_divergence_unmatched,190.442
T1_divergence_unmatched,197.893
T1_divergence_unmatched,205.1
T1_divergence_unmatched,153.5
T1_divergence_unmatched,189.812
T1_divergence_unmatched,210.426
T1_divergence_unmatched,159.72
T1_divergence_unmatched,170.692
T1_divergence_unmatched,177.114
T1_divergence_unmatched,184.771
T1_divergence_unmatched,229.174
T1_divergence_unmatched,194.771
T1_divergence_unmatched,169.375
T1_divergence_unmatched,183.419
T1_divergence_unmatched,224.222
T1_divergence_unmatched,205.661
T1_divergence_unmatched,192.37
T1_divergence_unmatched,178.071
T1_divergence_unmatched,187.425
T1_divergence_unmatched,208.41
T1_divergence_unmatched,213.259
T1_divergence_unmatched,176.903
T1_divergence_unmatched,225.628
T1_divergence_unmatched,202.729
T1_divergence_unmatched,155.395
T1_divergence_unmatched,175.035
T1_divergence_unmatched,223.0
T1_divergence_unmatched,222.125
T1_divergence_unmatched,192.163
T1_divergence_unmatched,176.818
T1_divergence_unmatched,202.744
T1_divergence_unmatched,208.4
T1_divergence_unmatched,199.933
T1_divergence_unmatched,174.542
T1_divergence_unmatched,181.594
T1_divergence_unmatched,215.741
T1_divergence_unmatched,158.208
T1_divergence_unmatched,210.509
T1_divergence_unmatched,207.121
T1_divergence_unmatched,198.102
T1_divergence_unmatched,213.37
T1_divergence_unmatched,188.687
T1_divergence_unmatched,189.942
T1_divergence_unmatched,197.544
T1_divergence_unmatched,167.878
T1_divergence_unmatched,204.303
T1_divergence_unmatched,175.684
T1_divergence_unmatched,175.212
T1_divergence_unmatched,190.717
T1_divergence_unmatched,182.929
T1_divergence_unmatched,201.036
T1_divergence_unmatched,179.55
T1_divergence_unmatched,151.911
T1_divergence_unmatched,164.676
T1_divergence_unmatched,205.902
T1_divergence_unmatched,207.75
T1_divergence_unmatched,173.271
T1_divergence_unmatched,179.958
T1_divergence_unmatched,204.81
T1_divergence_unmatched,161.222
T1_divergence_unmatched,198.0
T1_divergence_unmatched,203.137
T1_divergence_unmatched,208.775
T1_divergence_unmatched,195.02
T1_divergence_unmatched,171.216
T1_divergence_unmatched,168.273
T1_divergence_unmatched,223.36
T1_divergence_unmatched,217.462
T1_divergence_unmatched,177.02
T1_divergence_unmatched,189.317
T1_divergence_unmatched,199.303
T1_divergence_unmatched,186.36
T1_divergence_unmatched,215.024
T1_divergence_unmatched,205.081
T1_divergence_unmatched,188.875
T1_divergence_unmatched,181.418
T1_divergence_unmatched,202.765
T1_divergence_unmatched,180.071
T1_divergence_unmatched,205.055
T1_divergence_unmatched,191.77
T1_divergence_unmatched,193.2
T1_divergence_unmatched,179.906
T1_divergence_unmatched,166.515
T1_divergence_unmatched,165.65
T1_divergence_unmatched,197.778
T1_divergence_unmatched,181.277
T1_divergence_unmatched,221.138
T1_divergence_unmatched,184.78
T1_divergence_unmatched,195.667
T1_divergence_unmatched,168.071
T1_divergence_unmatched,162.0
T1_divergence_unmatched,201.659
T1_divergence_unmatched,183.846
T1_divergence_unmatched,177.787
T1_divergence_unmatched,181.833
T1_divergence_unmatched,212.407
T1_divergence_unmatched,190.345
T1_divergence_unmatched,186.605
T1_divergence_unmatched,179.083
T1_divergence_unmatched,195.228
T1_divergence_unmatched,182.179
T1_divergence_unmatched,231.615
T1_divergence_unmatched,200.627
T1_divergence_unmatched,163.079
T1_divergence_unmatched,174.66
T1_divergence_unmatched,161.343
T1_divergence_unmatched,162.86
T1_divergence_unmatched,208.731
T1_divergence_unmatched,204.381
T1_divergence_unmatched,199.455
T1_divergence_unmatched,183.325
T1_divergence_unmatched,191.75
T1_divergence_unmatched,178.149
T1_divergence_unmatched,186.373
T1_divergence_unmatched,195.718
T1_divergence_unmatched,32.3333
T1_divergence_unmatched,173.303
T1_divergence_unmatched,196.615
T1_divergence_unmatched,210.421
T1_divergence_unmatched,193.441
T1_divergence_unmatched,213.771
T1_divergence_unmatched,200.455
T1_divergence_unmatched,220.135
T1_divergence_unmatched,161.829
T1_divergence_unmatched,214.389
T1_divergence_unmatched,167.676
T1_divergence_unmatched,188.867
T1_divergence_unmatched,212.34
T1_divergence_unmatched,191.0
T1_divergence_unmatched,185.29
T1_divergence_unmatched,213.803
T1_divergence_unmatched,167.596
T1_divergence_unmatched,196.34
T1_divergence_unmatched,178.081
T1_divergence_unmatched,177.647
T1_divergence_unmatched,54.5714
T1_divergence_unmatched,190.844
T1_divergence_unmatched,183.758
T1_divergence_unmatched,206.281
T1_divergence_unmatched,181.106
T1_divergence_unmatched,189.261
T1_divergence_unmatched,201.6
T1_divergence_unmatched,161.657
T1_divergence_unmatched,205.742
T1_divergence_unmatched,191.448
T1_divergence_unmatched,197.98
T1_divergence_unmatched,211.548
T1_divergence_unmatched,210.804
T1_divergence_unmatched,178.541
T1_divergence_unmatched,174.692
T1_divergence_unmatched,176.756
T1_divergence_unmatched,173.676
T1_divergence_unmatched,185.569
T1_divergence_unmatched,206.375
T1_divergence_unmatched,183.882
T1_divergence_unmatched,184.872
T1_divergence_unmatched,216.957
T1_divergence_unmatched,202.367
T1_divergence_unmatched,184.947
T1_divergence_unmatched,208.0
T1_divergence_unmatched,213.5
T1_divergence_unmatched,184.473
T1_divergence_unmatched,180.674
T1_divergence_unmatched,233.294
T1_divergence_unmatched,150.067
T1_divergence_unmatched,217.864
T1_divergence_unmatched,199.938
T1_divergence_unmatched,200.065
T1_divergence_unmatched,180.682
T1_divergence_unmatched,179.667
T1_divergence_unmatched,195.481
T1_divergence_unmatched,204.64
T1_divergence_unmatched,176.239
T1_divergence_unmatched,181.235
T1_divergence_unmatched,167.222
T1_divergence_unmatched,208.5
T1_divergence_unmatched,205.405
T1_divergence_unmatched,139.022
T1_divergence_unmatched,197.935
T1_divergence_unmatched,196.771
T1_divergence_unmatched,191.232
T1_divergence_unmatched,197.946
T1_divergence_unmatched,179.796
T1_divergence_unmatched,201.571
T1_divergence_unmatched,184.596
T1_divergence_unmatched,227.113
T1_divergence_unmatched,209.933
T1_divergence_unmatched,194.205
T1_divergence_unmatched,187.0
T1_divergence_unmatched,224.95
T1_divergence_unmatched,178.257
T1_divergence_unmatched,162.076
T1_divergence_unmatched,220.179
T1_divergence_unmatched,166.061
T1_divergence_unmatched,166.104
T1_divergence_unmatched,197.483
T1_divergence_unmatched,174.692
T1_divergence_unmatched,203.9
T1_divergence_unmatched,180.75
T1_divergence_unmatched,186.164
T1_divergence_unmatched,165.714
T1_divergence_unmatched,179.34
T1_divergence_unmatched,189.6
T1_divergence_unmatched,223.448
T1_divergence_unmatched,190.68
T1_divergence_unmatched,204.362
T1_divergence_unmatched,177.949
T1_divergence_unmatched,226.5
T1_divergence_unmatched,159.581
T1_divergence_unmatched,179.31
T1_divergence_unmatched,191.5
T1_divergence_unmatched,179.191
T1_divergence_unmatched,211.875
T1_divergence_unmatched,185.714
T1_divergence_unmatched,192.07
T1_divergence_unmatched,205.735
T1_divergence_unmatched,184.185
T1_divergence_unmatched,219.931
T1_divergence_unmatched,200.24
T1_divergence_unmatched,201.323
T1_divergence_unmatched,186.302
T1_divergence_unmatched,218.882
T1_divergence_unmatched,220.824
T1_divergence_unmatched,208.326
T1_divergence_unmatched,202.433
T1_divergence_unmatched,210.083
T1_divergence_unmatched,209.4
T1_divergence_unmatched,233.054
T1_divergence_unmatched,193.19
T1_divergence_unmatched,35.0
T1_divergence_unmatched,18.0
T1_divergence_unmatched,241.412
T1_divergence_unmatched,173.111
T1_divergence_unmatched,199.355
T1_divergence_unmatched,196.739
T1_divergence_unmatched,172.049
T1_divergence_unmatched,187.721
T1_divergence_unmatched,169.069
T1_divergence_unmatched,198.128
T1_divergence_unmatched,169.839
T1_divergence_unmatched,214.778
T1_divergence_unmatched,211.887
T1_divergence_unmatched,194.891
T1_divergence_unmatched,168.465
T1_divergence_unmatched,229.46
T1_divergence_unmatched,174.833
T1_divergence_unmatched,207.5
T1_divergence_unmatched,100.778
T1_divergence_unmatched,189.08
T1_divergence_unmatched,177.667
T1_divergence_unmatched,199.231
T1_divergence_unmatched,170.304
T1_divergence_unmatched,204.278
T1_divergence_unmatched,189.25
T1_divergence_unmatched,209.02
T1_divergence_unmatched,179.375
T1_divergence_unmatched,195.953
T1_divergence_unmatched,179.266
T1_divergence_unmatched,202.941
T1_divergence_unmatched,188.444
T1_divergence_unmatched,211.743
T1_divergence_unmatched,191.2
T1_divergence_unmatched,211.941
T1_divergence_unmatched,201.783
T1_divergence_unmatched,199.756
T1_divergence_unmatched,184.623
T1_divergence_unmatched,201.0
T1_divergence_unmatched,218.944
T1_divergence_unmatched,160.673
T1_divergence_unmatched,217.15
T1_divergence_unmatched,190.063
T1_divergence_unmatched,212.931
T1_divergence_unmatched,214.783
T1_divergence_unmatched,198.0
T1_divergence_unmatched,185.929
T1_divergence_unmatched,191.477
T1_divergence_unmatched,188.87
T1_divergence_unmatched,194.196
T1_divergence_unmatched,184.029
T1_divergence_unmatched,191.571
T1_divergence_unmatched,170.365
T1_divergence_unmatched,199.673
T1_divergence_unmatched,179.961
T1_divergence_unmatched,199.319
T1_divergence_unmatched,193.75
T1_divergence_unmatched,191.769
T1_divergence_unmatched,187.348
T1_divergence_unmatched,251.222
T1_divergence_unmatched,172.175
T1_divergence_unmatched,196.684
T1_divergence_unmatched,160.245
T1_divergence_unmatched,210.304
T1_divergence_unmatched,198.301
T1_divergence_unmatched,199.595
T1_divergence_unmatched,160.627
T1_divergence_unmatched,196.292
T1_divergence_unmatched,201.818
T1_divergence_unmatched,202.125
T1_divergence_unmatched,188.521
T1_divergence_unmatched,177.734
T1_divergence_unmatched,206.545
T1_divergence_unmatched,194.848
T1_divergence_unmatched,186.018
T1_divergence_unmatched,190.897
T1_divergence_unmatched,205.816
T1_divergence_unmatched,292.5
T1_divergence_unmatched,183.706
T1_divergence_unmatched,180.622
T1_divergence_unmatched,205.667
T1_divergence_unmatched,169.396
T1_divergence_unmatched,182.316
T1_divergence_unmatched,168.344
T1_divergence_unmatched,206.696
T1_divergence_unmatched,207.0
T1_divergence_unmatched,203.973
T1_divergence_unmatched,195.868
T1_divergence_unmatched,211.0
T1_divergence_unmatched,182.019
T1_divergence_unmatched,216.077
T1_divergence_unmatched,164.532
T1_divergence_unmatched,172.03
T1_divergence_unmatched,198.956
T1_divergence_unmatched,198.28
T1_divergence_unmatched,161.075
T1_divergence_unmatched,188.538
T1_divergence_unmatched,166.545
T1_divergence_unmatched,205.467
T1_divergence_unmatched,194.355
T1_divergence_unmatched,178.321
T1_divergence_unmatched,200.822
T1_divergence_unmatched,160.128
T1_divergence_unmatched,162.345
T1_divergence_unmatched,194.121
T1_divergence_unmatched,200.773
T1_divergence_unmatched,199.559
T1_divergence_unmatched,181.842
T1_divergence_unmatched,238.756
T1_divergence_unmatched,207.8
T1_divergence_unmatched,182.63
T1_divergence_unmatched,178.549
T1_divergence_unmatched,175.39
T1_divergence_unmatched,204.811
T1_divergence_unmatched,193.733
T1_divergence_unmatched,192.657
T1_divergence_unmatched,192.031
T1_divergence_unmatched,167.405
T1_divergence_unmatched,194.035
T1_divergence_unmatched,186.055
T1_divergence_unmatched,190.294
T1_divergence_unmatched,202.472
T1_divergence_unmatched,195.073
T1_divergence_unmatched,197.185
T1_divergence_unmatched,184.528
T1_divergence_unmatched,178.923
T1_divergence_unmatched,167.814
T1_divergence_unmatched,198.542
T1_divergence_unmatched,166.083
T1_divergence_unmatched,201.761
T1_divergence_unmatched,201.739
T1_divergence_unmatched,182.649
T1_divergence_unmatched,176.056
T1_divergence_unmatched,205.438
T1_divergence_unmatched,206.912
T1_divergence_unmatched,229.833
T1_divergence_unmatched,198.395
T1_divergence_unmatched,188.842
T1_divergence_unmatched,189.475
T1_divergence_unmatched,175.432
T1_divergence_unmatched,183.409
T1_divergence_unmatched,219.838
T1_divergence_unmatched,196.741
T1_divergence_unmatched,173.567
T1_divergence_unmatched,179.917
T1_divergence_unmatched,188.516
T1_divergence_unmatched,196.861
T1_divergence_unmatched,202.561
T1_divergence_unmatched,207.826
T1_divergence_unmatched,159.244
T1_divergence_unmatched,210.963
T1_divergence_unmatched,183.017
T1_divergence_unmatched,189.333
T1_divergence_unmatched,209.667
T1_divergence_unmatched,160.78
T1_divergence_unmatched,185.081
T1_divergence_unmatched,184.959
T1_divergence_unmatched,193.045
T1_divergence_unmatched,185.576
T1_divergence_unmatched,162.342
T1_divergence_unmatched,192.881
T1_divergence_unmatched,176.1
T1_divergence_unmatched,166.597
T1_divergence_unmatched,211.606
T1_divergence_unmatched,208.143
T1_divergence_unmatched,192.065
T1_divergence_unmatched,218.321
T1_divergence_unmatched,178.857
T1_divergence_unmatched,172.353
T1_divergence_unmatched,147.442
T1_divergence_unmatched,190.081
T1_divergence_unmatched,174.0
T1_divergence_unmatched,183.102
T1_divergence_unmatched,199.033
T1_divergence_unmatched,215.902
T1_divergence_unmatched,159.957
T1_divergence_unmatched,201.083
T1_divergence_unmatched,181.171
T1_divergence_unmatched,164.182
T1_divergence_unmatched,207.2
T1_divergence_unmatched,194.85
T1_divergence_unmatched,32.2857
T1_divergence_unmatched,202.017
T1_divergence_unmatched,201.0
T1_divergence_unmatched,169.618
T1_divergence_unmatched,204.707
T1_divergence_unmatched,165.095
T1_divergence_unmatched,169.419
T1_divergence_unmatched,167.845
T1_divergence_unmatched,178.911
T1_divergence_unmatched,186.556
T1_divergence_unmatched,215.31
T1_divergence_unmatched,188.231
T1_divergence_unmatched,175.75
T1_divergence_unmatched,198.947
T1_divergence_unmatched,178.667
T1_divergence_unmatched,169.194
T1_divergence_unmatched,193.75
T1_divergence_unmatched,165.535
T1_divergence_unmatched,182.34
T1_divergence_unmatched,177.278
T1_divergence_unmatched,197.0
T1_divergence_unmatched,178.304
T1_divergence_unmatched,189.102
T1_divergence_unmatched,166.634
T1_divergence_unmatched,185.067
T1_divergence_unmatched,201.235
T1_divergence_unmatched,175.094
T1_divergence_unmatched,213.143
T1_divergence_unmatched,179.049
T1_divergence_unmatched,165.394
T1_divergence_unmatched,153.862
T1_divergence_unmatched,185.286
T1_divergence_unmatched,200.0
T1_divergence_unmatched,212.294
T1_divergence_unmatched,185.968
T1_divergence_unmatched,189.982
T1_divergence_unmatched,185.632
T1_divergence_unmatched,190.543
T1_divergence_unmatched,41.9286
T1_divergence_unmatched,214.209
T1_divergence_unmatched,198.118
T1_divergence_unmatched,207.576
T1_divergence_unmatched,206.922
T1_divergence_unmatched,191.51
T1_divergence_unmatched,192.462
T1_divergence_unmatched,201.796
T1_divergence_unmatched,218.114
T1_divergence_unmatched,181.694
T1_divergence_unmatched,194.055
T1_divergence_unmatched,178.089
T1_divergence_unmatched,161.608
