seed,class_name,n,mean_divergence,sd_divergence
471,SINE,112109,177.55695796055625,85.31307054567439
472,DNA,32724,227.9690746852463,62.867047791892766
472,LINE,126872,227.51085345860395,85.23992545365998
472,LTR,39914,205.00200430926492,72.6962864155894
472,RC,154,275.59090909090907,37.02852772400383
472,Retroposon,506,158.8300395256917,98.97635545686721
472,SINE,112713,177.34679229547612,85.02692908464742
473,DNA,32936,228.28093879038136,62.522799696958344
473,LINE,126579,227.51388460961138,85.15143913421606
473,LTR,39721,205.27328113592307,72.26844290570989
473,RC,114,276.359649122807,44.20905821149169
473,Retroposon,499,158.22845691382764,97.1223424894856
473,SINE,112330,177.37367577672927,85.05650762600864
474,DNA,32481,227.63754194760014,63.544921715826206
474,LINE,127139,227.38177113238268,84.88308065724145
474,LTR,40141,204.8454198948706,72.33396113820976
474,RC,135,274.43703703703704,42.61622146508993
474,Retroposon,513,167.31384015594543,97.19053924925612
474,SINE,112267,177.50096644606162,85.44961191638302
475,DNA,32061,228.3111880477839,62.55423180377594
475,LINE,127032,227.5662352792997,84.9753648734167
475,LTR,40418,205.45368400217725,72.11796506874133
475,RC,131,271.29007633587787,39.52687530006058
475,Retroposon,543,162.82872928176795,97.07614174541203
475,SINE,112463,176.6912406747108,85.14569384770911
476,DNA,32534,227.5108809245712,62.97002267024905
476,LINE,126843,227.39392004288766,85.04375430107754
476,LTR,40037,205.56680070934385,72.35519874626067
476,RC,144,268.3888888888889,42.03769986424737
476,Retroposon,509,163.48722986247543,98.10434250159445
476,SINE,112616,177.23713326703134,85.16950515199909
477,DNA,32392,227.56643615707583,62.848653858641676
477,LINE,126541,227.7030448629298,85.1005820078022
477,LTR,39703,205.30831423318136,72.15887073068957
477,RC,104,260.0192307692308,48.599022776110424
477,Retroposon,516,160.88565891472868,97.38022113731247
477,SINE,111999,178.09886695416924,84.88086151687575
478,DNA,32884,227.84089526821555,63.50226671159177
478,LINE,126549,228.07022576235292,84.6300685091794
478,LTR,40239,205.07766097567037,71.72092691034412
478,RC,140,277.62857142857143,39.31054799507976
478,Retroposon,557,164.78815080789946,94.75205290259169
478,SINE,113208,178.42689562575083,85.66661564257659
479,DNA,32672,227.76759916748287,63.06305396278073
479,LINE,126988,227.3365593599395,85.09033685778853
479,LTR,39976,205.5245147088253,72.61127038788152
479,RC,128,268.5859375,46.48899858833371
479,Retroposon,466,162.82403433476395,94.31603310393383
479,SINE,112724,177.7730119584117,85.26473285954035
480,DNA,33048,227.55125877511497,62.82013849492464
480,LINE,126698,227.8855861970986,84.97721314467776
480,LTR,40512,204.78633491311217,72.54342078891987
480,RC,149,270.90604026845637,44.50855317573282
480,Retroposon,545,160.38899082568807,96.69729115818184
480,SINE,111927,177.5984704316206,84.89814455050947
481,DNA,32529,227.17719573303822,62.3310745864695
481,LINE,127247,227.43657610788466,84.85934875103291
481,LTR,40132,205.54206119804644,71.39902095532747
481,RC,137,277.1094890510949,39.25560610521555
481,Retroposon,511,167.10176125244618,97.76437095290777
481,SINE,112419,177.77988596233732,85.03424109657927
482,DNA,32557,227.27742113831127,62.78662503239417
482,LINE,125762,227.79019099569027,84.88157248275213
482,LTR,39984,205.88878051220487,72.27106546145987
482,RC,116,262.25,43.460222598093786
482,Retroposon,546,168.2087912087912,93.71807341890896
482,SINE,112254,178.18156145883444,85.41426836396232
483,DNA,32647,228.55404784513127,62.453511949735855
483,LINE,126813,227.2341715754694,85.22713919557513
483,LTR,40410,205.1184855233853,72.54525602697704
483,RC,133,274.9248120300752,40.0153399270323
483,Retroposon,521,160.82725527831093,96.45814436404818
483,SINE,112314,177.38394144986378,85.01240610046005
484,DNA,32618,227.64682077380587,62.94043595821693
484,LINE,126639,227.47835974699737,84.68073710608441
484,LTR,40219,206.030632288222,72.76337417836704
484,RC,120,269.1166666666667,39.27747092446537
484,Retroposon,524,170.05725190839695,93.21030438935595
484,SINE,112656,177.03157399517113,84.9869038786399
485,DNA,32798,226.9484419781694,62.53699967454429
485,LINE,126374,227.73200974884074,84.99683561625856
485,LTR,40527,205.44377822192612,71.60219219567071
485,RC,158,281.5189873417722,39.75824435147045
485,Retroposon,504,170.43253968253967,96.24996089825227
485,SINE,112449,177.37366272710295,85.10534159065917
486,DNA,32315,228.37385115271545,62.968138708967196
486,LINE,126901,227.47916092071773,84.57945632529385
486,LTR,40258,204.6252173481047,72.35068124104448
486,RC,139,271.0863309352518,39.202936686061484
486,Retroposon,510,164.91960784313724,96.46407137640873
486,SINE,112122,177.43938745295304,85.1832850150781
487,DNA,32456,227.51124599457728,62.76423166627628
487,LINE,127335,227.79732202458084,84.888250313707
487,LTR,39834,205.6315710197319,72.47668337045731
487,RC,131,264.0,42.52507118617572
487,Retroposon,485,165.57731958762886,99.2758351481456
487,SINE,113137,177.92365892678788,85.42343486257883
488,DNA,32367,227.5418172830352,62.458590391153834
488,LINE,126704,227.85923885591615,84.95639190444365
488,LTR,39832,205.0030126531432,72.0557682121225
488,RC,100,270.2,47.446812327067875
488,Retroposon,511,171.49706457925635,99.71022345105457
488,SINE,112917,177.05620057210163,85.19182249283867
489,DNA,32867,227.47460979097576,63.00734726143412
489,LINE,127486,227.89572972718574,84.60649669419304
489,LTR,40675,205.2380086047941,72.3215348065284
489,RC,143,267.4125874125874,49.80343581701389
489,Retroposon,489,167.74028629856852,98.55937780699138
489,SINE,111910,177.92333124832456,85.43645911432252
490,DNA,32854,227.7918366104584,62.904259978933524
490,LINE,126793,227.87641273571884,85.078402592982
490,LTR,40359,204.65925815803166,72.01505498063274
490,RC,125,272.6,40.704397796798325
490,Retroposon,519,157.47784200385357,97.81047592532224
490,SINE,112419,177.59755023617004,85.35827780456292
491,DNA,32641,227.77583407371097,62.717460730282774
491,LINE,126346,227.99245722064805,84.59615631013386
491,LTR,39602,205.19322256451693,71.89573073344117
491,RC,144,277.18055555555554,37.83161757816136
491,Retroposon,540,155.42962962962963,97.4202838975418
491,SINE,112878,178.00691897446802,85.3458355941076
492,DNA,32580,228.03511356660528,63.1787654973017
492,LINE,126832,227.94617289012237,84.95243557855495
492,LTR,40310,204.65291490945174,71.56917898864609
492,RC,128,268.265625,42.10728195169305
492,Retroposon,512,161.515625,97.76090766947377
492,SINE,113256,178.52391043300133,85.31047962369128
493,DNA,32310,227.86796657381615,63.042920817681896
493,LINE,127398,228.0583290161541,84.6962168922013
493,LTR,40402,204.82622147418445,72.03742909803321
493,RC,119,272.3193277310924,44.73994563790292
493,Retroposon,536,162.87686567164178,95.54945067609935
493,SINE,112467,177.84623044982084,85.44935400568242
494,DNA,32591,226.88466140959162,62.93964048512573
494,LINE,126642,228.04343740623173,84.64391826983963
494,LTR,40047,204.82185931530452,72.65544936053173
494,RC,129,266.984496124031,46.411202953918675
494,Retroposon,488,164.7377049180328,95.41441562723475
494,SINE,112528,177.8352410066828,85.0348424005358
495,DNA,32570,227.83972981271108,62.80537149038208
495,LINE,126929,228.2442310267945,84.56994459700013
495,LTR,39703,204.25300355136892,72.20650909477547
495,RC,125,268.696,51.74061831868653
495,Retroposon,551,161.7005444646098,98.60469014217257
495,SINE,112463,178.0845433609276,85.45366840060797
496,DNA,32325,226.67031709203403,62.91602367143761
496,LINE,127458,227.7643066735709,85.08078373887794
496,LTR,40121,205.7603250168241,72.08914741816706
496,RC,125,276.832,38.071666314990736
496,Retroposon,518,160.54633204633205,95.27007321021895
496,SINE,113174,177.12532030324985,85.27522818009886
497,DNA,33004,227.44752151254394,62.88780885885677
497,LINE,127355,227.37051548820227,85.13580038370391
497,LTR,39516,204.294412389918,71.92219037208338
497,RC,160,267.90625,45.48939393899967
497,Retroposon,529,169.06049149338375,95.68303913353854
497,SINE,112751,177.63031813465068,85.22555811678158
498,DNA,32602,226.8700386479357,62.951474294688545
498,LINE,126767,227.6338794796753,85.03991967667316
498,LTR,40479,205.9301119098792,71.71863268310726
498,RC,146,266.02054794520546,48.93180454050481
498,Retroposon,508,162.83464566929135,96.11543779411694
498,SINE,111766,177.10394037542724,85.35429348834627
499,DNA,32509,227.52594666092466,62.46446597950416
499,LINE,125875,227.75715590863953,85.08924424118345
499,LTR,40186,205.47028816005573,72.42192641646089
499,RC,120,270.51666666666665,45.340927672713335
499,Retroposon,481,168.57796257796258,96.1434233380025
499,SINE,112052,178.01418091600328,85.33598860099885
500,DNA,32932,227.32436535892143,62.418390087759384
500,LINE,125991,227.59108983975045,84.95290774502908
500,LTR,39975,205.04237648530332,72.71746694643102
500,RC,125,266.616,43.529628346679
500,Retroposon,480,155.14166666666668,95.15194391369815
500,SINE,112374,177.67782583159806,85.02737559089708
