subfamily_name,subfamily_name,class_name,Observed_TEs_number,Total_TEs_number,Observed_Odds_Ratio,Enrichment_p_value,Enrichment_p_value_adjusted,Average_divergence_genes,Average_divergence_all,Observed_TEs_number_log,Total_TEs_number_log,Random_Odds_Ratio_Mean,Random_Odds_Ratio_SD,Random_Odds_Ratio_Quantile_Of_Observed,p_raw_empirical,p_raw_empirical_clamped,p_adjusted_empirical_bh
Charlie4,Charlie4,DNA,138,624,2.9674983359272225,3.645748061004124e-24,2.854171255977886e-23,221.44202898550725,220.73076923076923,2.1398790864012365,2.795184589682424,2.0535156534424477,0.3238907687672369,0.002,0.004,0.004,0.010707259953161602
ERVL-B4-int,ERVL-B4-int,LTR,135,1035,1.5676130059818987,3.466882952169408e-06,1.079740385375922e-05,206.2962962962963,200.11014492753623,2.130333768495006,3.0149403497929366,2.582286857749266,0.32689121844258284,1.0,0.0,0.003992015968063872,0.010707259953161602
HERV9-int,HERV9-int,LTR,14,117,1.4204905163201722,0.24804932376895347,0.32929195942847134,111.07142857142857,86.62393162393163,1.146128035678238,2.0681858617461617,3.2052534237724677,1.2070942293648155,0.974,0.052000000000000046,0.052000000000000046,0.10194854202401381
MER51B,MER51B,LTR,93,551,2.1220962112597954,9.55886726587974e-10,4.0616302174351465e-09,104.05376344086021,106.58257713248639,1.968482948553935,2.741151598851785,1.7284376431687671,0.2907147286269028,0.094,0.188,0.188,0.28960107816711594
LTR47A,LTR47A,LTR,68,533,1.5282820712583562,0.0020460691959574675,0.004594611180706061,156.63235294117646,154.9718574108818,1.8325089127062364,2.7267272090265724,1.5833287225405193,0.29746840292158416,0.53,0.94,0.94,0.9541918294849022
LTR82A,LTR82A,LTR,66,706,1.077733766941936,0.548484924208075,0.6320009144985025,229.1818181818182,251.60339943342777,1.8195439355418688,2.8488047010518036,1.6754318920953402,0.2648897755039908,0.996,0.008000000000000007,0.008000000000000007,0.020052631578947388
LTR21A,LTR21A,LTR,14,78,2.2861019560407927,0.008072515140945776,0.01641794449484168,146.85714285714286,142.35897435897436,1.146128035678238,1.8920946026904804,1.8296017745743456,0.8986368496966392,0.244,0.488,0.488,0.6109353778751369
LTR77,LTR77,LTR,9,94,1.1065501619956686,0.7146871695956011,0.7802172252605273,123.44444444444444,146.4787234042553,0.9542425094393249,1.9731278535996986,1.6603435316442314,0.7505571138307364,0.714,0.5720000000000001,0.5720000000000001,0.6775088082901555
LTR61,LTR61,LTR,44,119,6.131108374046218,2.733628695565816e-17,1.7167789005668835e-16,130.5909090909091,126.70588235294117,1.6434526764861874,2.075546961392531,1.9006814433893455,0.7549335945198132,0.0,0.0,0.003992015968063872,0.010707259953161602
MER106B,MER106B,DNA,125,810,1.90707185749764,7.098527955536797e-10,3.0502321252550975e-09,189.648,195.59259259259258,2.0969100130080562,2.9084850188786495,1.6629273180503312,0.24415379631528045,0.144,0.288,0.288,0.4034117647058824
MER52D,MER52D,LTR,56,716,0.8867304067220131,0.42692395069016537,0.5169216902954016,187.71428571428572,198.08519553072625,1.7481880270062005,2.8549130223078554,1.826172212944899,0.29058763243437374,1.0,0.0,0.003992015968063872,0.010707259953161602
Charlie7,Charlie7,DNA,353,3021,1.3827273622171723,4.0183268307241636e-08,1.5158242797088182e-07,245.3484419263456,250.14630916914928,2.5477747053878224,3.4801507252732806,1.9582367328194645,0.1503978217921281,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR56,LTR56,LTR,135,755,2.2755674907020746,2.053528366493001e-15,1.150579864167402e-14,170.03703703703704,175.22384105960265,2.130333768495006,2.8779469516291885,1.589211816719096,0.24295831874703372,0.004,0.008,0.008,0.020052631578947388
MER4C,MER4C,LTR,83,490,2.131234679603116,7.754457454316026e-09,3.12089608108564e-08,131.3132530120482,124.73673469387755,1.919078092376074,2.690196080028514,1.7077380532124642,0.33255458647652264,0.088,0.176,0.176,0.2759506172839506
MER41E,MER41E,LTR,53,281,2.4293416349596466,1.1005656166390603e-07,4.018998401975865e-07,144.20754716981133,140.66192170818505,1.7242758696007892,2.44870631990508,1.632159112986046,0.40906901050357997,0.032,0.064,0.064,0.12071287128712882
AluYe6,AluYe6,SINE,74,341,2.8964634771371536,2.896099808766618e-13,1.445520559572159e-12,100.29729729729729,104.158357771261,1.8692317197309762,2.5327543789924976,1.5438556593477912,0.3830000193099723,0.004,0.008,0.008,0.020052631578947388
MER110A,MER110A,LTR,39,442,1.0113630496947066,0.9328032278732205,0.9588076344056574,227.0,234.80995475113122,1.591064607026499,2.645422269349092,1.6218964180580373,0.30363182717031095,0.984,0.03200000000000003,0.03200000000000003,0.0673591160220995
MER11D,MER11D,LTR,28,232,1.4344169167758716,0.08007510662766018,0.12782939507739607,52.392857142857146,50.625,1.4471580313422192,2.3654879848909,1.7325259841067568,0.47563879803648584,0.688,0.6240000000000001,0.6240000000000001,0.7233590263691685
Tigger10,Tigger10,DNA,162,1178,1.666360379276384,1.1650747306123635e-08,4.640001453275023e-08,265.6975308641975,271.1578947368421,2.2095150145426308,3.0711452904510828,1.8675565920751764,0.23008833285147304,0.8,0.3999999999999999,0.3999999999999999,0.5225142857142856
hAT-N1a_Mam,hAT-N1a_Mam,DNA,52,457,1.3418249488186111,0.05597402441559861,0.09179097547636902,255.80769230769232,257.5207877461707,1.7160033436347992,2.6599162000698504,1.5557998242273166,0.31938078541978016,0.732,0.536,0.536,0.6538399146211313
MamGypLTR3a,MamGypLTR3a,LTR,71,919,0.8750039252600222,0.32019404318667094,0.4084618207169251,277.53521126760563,295.5810663764962,1.8512583487190752,2.9633155113861114,1.6665895739642826,0.22766680514136511,1.0,0.0,0.003992015968063872,0.010707259953161602
Eutr10,Eutr10,LTR,48,628,0.8648897552139175,0.358608242379264,0.45141984695980036,266.6875,285.23248407643314,1.6812412373755872,2.797959643737196,1.6347313379821895,0.2721282586939558,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR26E,LTR26E,LTR,23,82,4.0740220296093295,3.4843932946697235e-07,1.2068671320628768e-06,205.30434782608697,189.4878048780488,1.3617278360175928,1.9138138523837167,1.595362443474392,0.7404576331689806,0.002,0.004,0.004,0.010707259953161602
MER124,MER124,DNA,50,746,0.7507723318611729,0.051417390245025035,0.0854216236192785,266.94,260.9959785522788,1.6989700043360187,2.8727388274726686,1.5670364406196218,0.24779238559913247,1.0,0.0,0.003992015968063872,0.010707259953161602
MamRep488,MamRep488,DNA,110,518,2.817605304617336,3.125259096215703e-18,2.0768436901014818e-17,251.43636363636364,254.6911196911197,2.041392685158225,2.714329759745233,1.5305023248917364,0.28152150449859015,0.0,0.0,0.003992015968063872,0.010707259953161602
Zaphod2,Zaphod2,DNA,130,592,2.9406885773241696,1.3774281446795357e-22,1.0092310060055828e-21,226.30769230769232,227.51351351351352,2.113943352306837,2.77232170672292,2.12548870742968,0.3492457469085826,0.018,0.036,0.036,0.07481454545454552
CR1-3_Croc,CR1-3_Croc,LINE,136,875,1.923278138577653,6.656393521240201e-11,3.055525218786164e-10,279.2720588235294,290.75314285714285,2.1335389083702174,2.942008053022313,2.114575251245802,0.2915537067342952,0.726,0.548,0.548,0.6648429926238146
MER57B2,MER57B2,LTR,99,932,1.242046184267557,0.048217581805812634,0.0806920878536513,148.66666666666666,151.34442060085837,1.99563519459755,2.9694159123539814,1.6969705544286127,0.24243681136659323,0.986,0.028000000000000025,0.028000000000000025,0.05993258426966297
LTR85b,LTR85b,LTR,64,902,0.7981480382122327,0.08694019010187638,0.1368769108628715,276.03125,279.2527716186253,1.806179973983887,2.9552065375419416,1.6325826419350449,0.24124266781378806,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR9,LTR9,LTR,64,588,1.2764277287040342,0.06771368959807762,0.1097826201568833,133.171875,133.09013605442178,1.806179973983887,2.7693773260761385,1.7209638429882175,0.2818626735328854,0.932,0.1359999999999999,0.1359999999999999,0.22893667157584682
LTR2,LTR2,LTR,108,730,1.8146002614992194,8.638197144581939e-08,3.195294283578368e-07,81.86111111111111,82.96986301369863,2.03342375548695,2.863322860120456,1.7686807029761678,0.28315704828812954,0.398,0.796,0.796,0.8569821930646673
Charlie30b,Charlie30b,DNA,86,601,1.74517427174527,6.542836839071769e-06,1.968016449226061e-05,251.54651162790697,256.00499168053244,1.9344984512435677,2.7788744720027396,1.6846692278822715,0.26912424627831233,0.362,0.724,0.724,0.8034291262135922
MER57C1,MER57C1,LTR,32,147,2.9080354233615613,1.193394582431817e-06,3.86416432781747e-06,176.59375,190.96598639455783,1.505149978319906,2.167317334748176,1.7516925705505006,0.5719111428848771,0.032,0.064,0.064,0.12071287128712882
MER21-int,MER21-int,LTR,48,339,1.7238354260494189,0.0009791591324710303,0.0023171405557233698,198.5,203.25958702064898,1.6812412373755872,2.530199698203082,2.3598115810357467,0.5135989749170843,0.896,0.20799999999999996,0.20799999999999996,0.3115910878112713
Tigger4,Tigger4,DNA,158,1220,1.5548202245299598,1.0088539018563179e-06,3.3423768400631055e-06,150.5253164556962,149.09754098360656,2.1986570869544226,3.0863598306747484,1.977437413606482,0.23557890322791034,0.964,0.07200000000000006,0.07200000000000006,0.13230868167202586
MER97b,MER97b,DNA,27,247,1.2825922571667139,0.2149581919569764,0.292838809191277,228.5185185185185,227.2672064777328,1.4313637641589874,2.392696953259666,1.7179903955223004,0.4586678043959488,0.796,0.4079999999999999,0.4079999999999999,0.5299363636363635
ORSL-2a,ORSL-2a,DNA,59,343,2.171107078825965,6.863729939536927e-07,2.293930795582078e-06,253.135593220339,252.55685131195335,1.7708520116421442,2.5352941200427703,1.5663831787463314,0.34912879234256555,0.042,0.084,0.084,0.1519177215189875
Kanga1d,Kanga1d,DNA,45,508,1.0157317895358366,0.875282817993109,0.9136513798777385,238.64444444444445,230.04330708661416,1.6532125137753437,2.7058637122839193,1.5937824061051529,0.304650417265061,0.992,0.016000000000000014,0.016000000000000014,0.03709533468559841
LTR83,LTR83,LTR,52,473,1.290829219038799,0.08680020991910736,0.1368769108628715,258.0769230769231,265.0359408033827,1.7160033436347992,2.6748611407378116,1.6633387049645567,0.3184604645218124,0.882,0.236,0.236,0.34319083969465647
LTR1D1,LTR1D1,LTR,10,215,0.5097927379292486,0.029588709172427976,0.05284358528763308,157.0,155.21395348837208,1.0,2.3324384599156054,1.6815244976746435,0.5140346123251531,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR51,LTR51,LTR,39,319,1.4556404523138817,0.0364058648219264,0.06343277971259433,161.25641025641025,161.25078369905955,1.591064607026499,2.503790683057181,1.603734949898295,0.37749505377464887,0.594,0.812,0.812,0.864972972972973
HUERS-P1-int,HUERS-P1-int,LTR,16,167,1.1073644033104804,0.6801818879443993,0.75580708169726,133.6875,143.2994011976048,1.2041199826559248,2.2227164711475833,2.7670460656991533,0.8520805194943688,0.996,0.008000000000000007,0.008000000000000007,0.020052631578947388
Kanga1c,Kanga1c,DNA,62,751,0.940415941139445,0.6981699378139777,0.7695354280823303,212.41935483870967,234.474034620506,1.792391689498254,2.8756399370041685,1.6096306245257472,0.2370564259105026,1.0,0.0,0.003992015968063872,0.010707259953161602
Zaphod5a,Zaphod5a,DNA,13,100,1.561606572301009,0.15232790018471198,0.22208008917235433,244.76923076923077,239.65,1.1139433523068367,2.0,1.6284515172415195,0.7337717941546377,0.432,0.864,0.864,0.9035242451967064
Tigger12c,Tigger12c,DNA,64,740,0.9894202575545048,1.0,1.0,288.484375,293.77837837837836,1.806179973983887,2.8692317197309762,1.6252534341188662,0.24072116261145615,1.0,0.0,0.003992015968063872,0.010707259953161602
MER106A,MER106A,DNA,50,580,0.9859199499319637,1.0,1.0,210.8,216.19827586206895,1.6989700043360187,2.7634279935629373,1.5238113491215874,0.2606378658371915,0.986,0.028000000000000025,0.028000000000000025,0.05993258426966297
AluYk11,AluYk11,SINE,55,342,2.002757458053089,1.2466333553555702e-05,3.6184242101806706e-05,135.54545454545453,115.01169590643275,1.7403626894942439,2.534026106056135,1.5486150493051027,0.35482986358018753,0.09,0.18,0.18,0.2814500683994528
LTR84a,LTR84a,LTR,55,441,1.489096814663221,0.008624625516224756,0.01747862937064698,278.6909090909091,284.32426303854874,1.7403626894942439,2.6444385894678386,1.6524540330933297,0.3289912524597331,0.654,0.692,0.692,0.7777345132743363
LTR5,LTR5,LTR,47,259,2.3169121157769603,1.5135448856977543e-06,4.859499450428463e-06,70.08510638297872,79.98455598455598,1.6720978579357175,2.413299764081252,1.675140371596653,0.45661578952851717,0.082,0.164,0.164,0.26401690140845074
X22_DNA,X22_DNA,DNA,0,26,0.0,0.16412838498956756,0.23627045849253867,,250.92307692307693,-inf,1.414973347970818,1.6185990101725125,1.5895347645566207,0.926,0.1479999999999999,0.1479999999999999,0.2448104196816207
UCON29,UCON29,DNA,17,232,0.826338479591464,0.5599345158298668,0.6432212578829525,263.47058823529414,265.23275862068965,1.2304489213782739,2.3654879848909,1.5757854947383088,0.4629251894513879,0.978,0.04400000000000004,0.04400000000000004,0.08901238938053105
Charlie13a,Charlie13a,DNA,64,404,1.9672005091116012,3.6293315919996235e-06,1.1242075906925663e-05,260.90625,267.70544554455444,1.806179973983887,2.606381365110605,1.8093154669630493,0.3768881738435125,0.278,0.556,0.556,0.6661509433962265
UCON26,UCON26,DNA,6,192,0.33712100141247914,0.00307024229587403,0.006721948480344645,302.8333333333333,299.2447916666667,0.7781512503836436,2.2833012287035497,1.571976618679908,0.4982277586600686,1.0,0.0,0.003992015968063872,0.010707259953161602
UCON105,UCON105,DNA,59,618,1.1030310389748457,0.4757535601496703,0.5658546506254664,268.59322033898303,273.5517799352751,1.7708520116421442,2.790988475088816,1.5403534399404788,0.26101831791390173,0.964,0.07200000000000006,0.07200000000000006,0.13230868167202586
X6b_DNA,X6b_DNA,DNA,128,1028,1.4863293304163239,6.546516018863277e-05,0.00017647801437643221,266.1875,266.98929961089493,2.1072099696478683,3.011993114659257,1.5234522929470655,0.20825191109696073,0.536,0.9279999999999999,0.9279999999999999,0.9445271593944791
Cheshire,Cheshire,DNA,110,800,1.6660621019383046,3.1061160827350767e-06,9.726823787852582e-06,193.97272727272727,205.17375,2.041392685158225,2.9030899869919438,1.9393731335628956,0.28077168024701327,0.834,0.3320000000000001,0.3320000000000001,0.4485531914893618
UCON81,UCON81,DNA,1,45,0.2375170766693991,0.18074321181632838,0.25473426770168106,316.0,204.0888888888889,0.0,1.6532125137753437,1.610514512946391,1.1642601515036313,0.926,0.1479999999999999,0.1479999999999999,0.2448104196816207
UCON73,UCON73,DNA,27,234,1.363141535584602,0.1316442874493013,0.19592372468040545,250.8148148148148,263.02564102564105,1.4313637641589874,2.369215857410143,1.518445588379676,0.4380357032196246,0.578,0.8440000000000001,0.8440000000000001,0.8891170506912444
EutTc1-N2,EutTc1-N2,DNA,51,150,5.383721289235619,5.668686111667962e-18,3.7024618432208465e-17,193.41176470588235,182.28666666666666,1.7075701760979363,2.1760912590556813,1.5515605424097825,0.5674859361602805,0.0,0.0,0.003992015968063872,0.010707259953161602
L2-2_Mam,L2-2_Mam,LINE,39,377,1.205855971416672,0.27283714324967673,0.35762243218482465,265.4102564102564,273.2493368700265,1.591064607026499,2.576341350205793,1.569201779958179,0.34935801494124086,0.85,0.30000000000000004,0.30000000000000004,0.4166464155528554
X5a_DNA,X5a_DNA,DNA,59,456,1.5531344732910382,0.0026890352715935963,0.005945004478590871,270.3050847457627,271.82675438596493,1.7708520116421442,2.6589648426644352,1.5133967821028727,0.30174709252962445,0.394,0.788,0.788,0.8505042492917848
Charlie13b,Charlie13b,DNA,43,359,1.422095998182943,0.03891576996249982,0.06688830837163502,261.3488372093023,271.5069637883008,1.6334684555795866,2.5550944485783194,1.596375818623583,0.3671888619897316,0.616,0.768,0.768,0.8344334600760457
LTR105_Mam,LTR105_Mam,LTR,34,480,0.7966940348943682,0.22492302889339094,0.30352659034846025,281.55882352941177,291.83958333333334,1.5314789170422551,2.681241237375587,1.5820837582125085,0.31844575391574687,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR43B,LTR43B,LTR,21,192,1.2834256442639889,0.3043998734563302,0.389618203091361,210.8095238095238,195.20833333333334,1.3222192947339193,2.2833012287035497,1.653898738594933,0.5442478268674447,0.736,0.528,0.528,0.6461498929336188
MSTB2,MSTB2,LTR,93,1297,0.8072423670342864,0.04894103940004235,0.0816636613638663,175.41935483870967,190.19660755589823,1.968482948553935,3.11293997608408,1.5937847808015175,0.19648605114771414,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR103_Mam,LTR103_Mam,LTR,52,652,0.905731778373437,0.5327250449661209,0.6175504324505844,275.36538461538464,288.1671779141104,1.7160033436347992,2.81424759573192,1.5733545407301017,0.26417262621105625,0.998,0.0040000000000000036,0.0040000000000000036,0.010707259953161602
MamGypLTR4,MamGypLTR4,LTR,46,544,0.9653304536754709,0.8793770344381491,0.9170875459514638,270.89130434782606,277.2922794117647,1.662757831681574,2.73559889969818,1.6611020217142436,0.29075843438699256,0.99,0.020000000000000018,0.020000000000000018,0.04508875739644974
LTR47B2,LTR47B2,LTR,12,143,0.9573207459071661,1.0,1.0,147.0,151.8041958041958,1.0791812460476249,2.155336037465062,1.6390242837009206,0.6286951404905593,0.848,0.30400000000000005,0.30400000000000005,0.4211781818181819
X1_DNA,X1_DNA,DNA,92,559,2.0588207811546178,4.941054017444513e-09,2.0315196913449922e-08,262.64130434782606,261.6243291592129,1.9637878273455553,2.747411807886423,1.6228422752557243,0.2915915353468826,0.078,0.156,0.156,0.25509012875536485
X33a_DNA,X33a_DNA,DNA,4,66,0.6742420272581077,0.6601943880991237,0.7383583029327773,249.5,269.24242424242425,0.6020599913279624,1.8195439355418688,1.6152155923279032,0.8566265635005581,0.86,0.28,0.28,0.3951111111111112
Tigger22N1,Tigger22N1,DNA,111,840,1.591266929878851,1.705171215470936e-05,4.8842911065197335e-05,257.8288288288288,264.16547619047617,2.0453229787866576,2.9242792860618816,1.776237593512098,0.25317140528371945,0.754,0.492,0.492,0.6139257641921397
HSMAR1,HSMAR1,DNA,61,584,1.2189213517275572,0.14262513677363042,0.20953795801061642,105.8688524590164,104.72431506849315,1.7853298350107671,2.7664128471123997,1.738070351892348,0.2976716192205622,0.98,0.040000000000000036,0.040000000000000036,0.08237837837837846
MLT1J-int,MLT1J-int,LTR,59,660,1.0259473239341912,0.83608081893755,0.8831748929205405,270.45762711864404,291.3545454545455,1.7708520116421442,2.8195439355418688,1.7766132930727727,0.2977880376632789,0.998,0.0040000000000000036,0.0040000000000000036,0.010707259953161602
