subfamily_name,subfamily_name,subfamily_name.1,class_name,Observed_TEs_number,Total_TEs_number,Observed_Odds_Ratio,Enrichment_p_value,Enrichment_p_value_adjusted,Average_divergence_genes,Average_divergence_all,Observed_TEs_number_log,Total_TEs_number_log,Random_Odds_Ratio_Mean,Random_Odds_Ratio_SD,Random_Odds_Ratio_Quantile_Of_Observed,p_raw_empirical,p_raw_empirical_clamped,p_adjusted_empirical_bh,Status,OR_Observed_to_Random,Enrichment_p_value_adjusted_log,avg_weight,total_weight,node_degree,gene_number
LTR16E1,LTR16E1,LTR16E1,LTR,183,1990,1.0583771969037177,0.4507788346415169,0.5400840754667231,276.11475409836066,285.586432160804,2.2624510897304293,3.2988530764097064,1.5772387258523315,0.1503782291614814,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.671031708489009,-0.26753862782691096,0.00655315195068339,2.8964931622020584,442.0,152.0
MLT2D,MLT2D,MLT2D,LTR,252,3082,0.930596888817366,0.292330316978433,0.3767007354073833,173.6984126984127,177.6576898118105,2.401400540781544,3.4888326343824003,1.5969958136119196,0.1137879144954466,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.5827171748889175,-0.42400353195214313,0.006326676465865104,3.2139516446594727,508.0,213.0
Charlie2a,Charlie2a,Charlie2a,DNA,328,1981,2.07371362936435,9.262319284182207e-29,8.336087355763988e-28,242.2987804878049,245.26097930338213,2.515873843711679,3.296884475538547,2.011107003458425,0.1875290575747429,0.362,0.724,0.724,0.8034291262135922,Non-Significant,1.0311304300558164,-27.079037742949602,0.00614638384890832,2.8826540251380024,469.0,187.0
MER81,MER81,MER81,DNA,446,3557,1.4982442002417795,2.997682209833864e-14,1.5645437286941125e-13,236.7914798206278,243.87967388248524,2.649334858712142,3.55108386518578,1.5055443765723855,0.1018726541087653,0.54,0.92,0.92,0.9397319034852548,Non-Significant,0.995151138389407,-12.80561229390152,0.006585749197859668,3.865834779143625,587.0,371.0
L1MEi,L1MEi,L1MEi,LINE,286,2744,1.2159949087946371,0.00232184598938,0.0051732358008994,260.5874125874126,267.3939504373178,2.456366033129043,3.438384107034714,2.1474905475438657,0.171908922121829,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.5662399353447206,-2.286237725593334,0.006587156797516551,3.3528628099359246,509.0,238.0
MER91B,MER91B,MER91B,DNA,197,1378,1.7432672989516589,1.250033647546511e-11,5.928582818031792e-11,237.53807106598984,249.86284470246736,2.294466226161593,3.139249217571607,1.5667250480455417,0.1774793902955455,0.154,0.308,0.308,0.4262033898305085,Non-Significant,1.1126823440566997,-10.227049108973844,0.0056375666762180495,2.2381139704585657,397.0,166.0
MER31A,MER31A,MER31A,LTR,175,1125,1.9251390283090195,1.7577497506910218e-13,8.889858252388662e-13,163.72571428571428,170.75644444444444,2.2430380486862944,3.051152522447381,1.5965618679561704,0.2068905584261766,0.07,0.14,0.14,0.2342898975109809,Non-Significant,1.2058029613180448,-12.051105163742521,0.0055731461955119245,2.1679538700541388,389.0,135.0
MLT1A0,MLT1A0,MLT1A0,LTR,1267,16227,0.8850998760930993,2.3634068479609107e-05,6.637282622160493e-05,186.06629834254144,192.494792629568,3.102776614883441,4.210238236161727,1.57372731570714,0.052925077582077,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.5624226428931163,-4.178009689268985,0.006941009163247807,5.885975770434141,848.0,1042.0
MSTB,MSTB,MSTB,LTR,593,7944,0.8430544312939968,4.599989459050297e-05,0.000126086042007,158.4080944350759,162.6885699899295,2.7730546933642626,3.900039235487325,1.6012454026445566,0.0748943503157808,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.5264992048699343,-3.8993329880887537,0.00667519106958219,4.685984130846697,702.0,488.0
ERVL-int,ERVL-int,ERVL-int,LTR,39,369,1.2350888469239734,0.2295292908174497,0.3086493875345236,200.66666666666663,216.3089430894309,1.591064607026499,2.56702636615906,2.62727218276463,0.5659991079443266,0.998,0.004,0.004,0.0107072599531616,Significant,0.470103118750457,-0.5105345804841409,0.004928231784376809,0.827942939775304,168.0,31.0
LTR18B,LTR18B,LTR18B,LTR,35,301,1.3750989293685614,0.0819326012582636,0.1300764036606753,128.6,146.28571428571428,1.5440680443502757,2.478566495593843,1.635839653786688,0.4002264740333581,0.702,0.5960000000000001,0.5960000000000001,0.6986953846153847,Non-Significant,0.8406074068356537,-0.8858014789141736,0.006061977069446417,1.0850938954309086,179.0,30.0
MLT1C,MLT1C,MLT1C,LTR,477,5076,1.0839332768594403,0.0957626747738973,0.1491236202541753,185.13626834381552,185.17494089834517,2.678518379040114,3.7055216134226674,1.578447144641382,0.093064763075603,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.6867086304025127,-0.8264535615530866,0.006844207487161936,4.414513829219449,645.0,400.0
Charlie8,Charlie8,Charlie8,DNA,544,3425,1.9733475938295355,3.610195303895633e-41,4.2983887837007395e-40,268.9209558823529,274.6262773722628,2.73559889969818,3.534660575828444,1.882980474102356,0.127055714121224,0.228,0.456,0.456,0.5778359201773836,Non-Significant,1.0479915330881266,-39.366694305694345,0.006613121381988475,3.9348072222831427,595.0,407.0
ERV3-16A3_LTR,ERV3-16A3_LTR,ERV3-16A3_LTR,LTR,78,927,0.9601397020561516,0.77131520885411,0.8309267518569724,253.16666666666663,272.7065803667745,1.8920946026904804,2.967079734144497,1.6538783028606294,0.2408777890741712,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.5805383022411302,-0.08043725860626705,0.005492265584017075,1.466434910932559,267.0,62.0
LTR81B,LTR81B,LTR81B,LTR,61,836,0.8225752393383478,0.1584278075217143,0.2295094854211906,258.8524590163934,263.39473684210526,1.7853298350107671,2.9222062774390163,1.7191271510246002,0.2421090541171252,0.998,0.004,0.004,0.0107072599531616,Significant,0.47848423477466034,-0.6391993607543734,0.006243273982058512,1.716900345066091,275.0,52.0
LTR81,LTR81,LTR81,LTR,11,221,0.5474202982061498,0.0551554547814441,0.0908779037717101,269.3636363636364,289.2669683257919,1.041392685158225,2.3443922736851106,1.7578015241734015,0.5065506921000545,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.3114232697366512,-1.041541699138323,0.007251993039727018,0.7542072761316099,104.0,11.0
LTR40b,LTR40b,LTR40b,LTR,56,876,0.7137097994189897,0.0139522779947596,0.0270295826237461,222.9642857142857,223.62214611872147,1.7481880270062005,2.942504106168081,1.6176226207065665,0.2217049551259439,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.44120908689274274,-1.5681606603909317,0.006296308603332645,1.4733362131798389,234.0,47.0
MER58B,MER58B,MER58B,DNA,831,5716,1.777806774226708,1.4934720487787936e-46,1.9180208446675968e-45,212.60529482551144,217.20696291112665,2.919601023784111,3.757092220118933,1.559375261969347,0.0913642288405799,0.012,0.024,0.024,0.0523511450381679,Non-Significant,1.1400762969533724,-44.71714667731399,0.0067227435859758804,4.759702458870923,708.0,644.0
MER74A,MER74A,MER74A,LTR,71,1180,0.6690741754284778,0.0006490396726088,0.0015662854707165,202.05633802816905,202.43898305084747,1.8512583487190752,3.071882007306125,1.5892700343787414,0.2045304160898034,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.42099464594135155,-2.8051290806828613,0.005588121921347259,1.7602584052243864,315.0,68.0
MER63A,MER63A,MER63A,DNA,306,3828,0.9079868238843108,0.1088678108946498,0.1665808672725365,245.7941176470588,249.2027168234065,2.48572142648158,3.582971929104806,1.5255328069140195,0.1049314982731644,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.5951932464311047,-0.7783748811712703,0.0065514641627797965,3.5181362554127507,537.0,261.0
LTR52,LTR52,LTR52,LTR,44,824,0.5895295052654501,0.0003281662504431,0.0008225746145975,230.6136363636364,229.94053398058253,1.6434526764861874,2.915927211697116,1.6224353125765498,0.2444352655979024,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.36336086911793897,-3.0848246973436706,0.005592786681534006,1.2080419232113453,216.0,41.0
AluYk4,AluYk4,AluYk4,SINE,250,1714,1.784623585415489,2.990027720113704e-15,1.6510153063236537e-14,75.188,78.23745624270711,2.397940008672037,3.23401081758718,1.5338098208320972,0.1674187453362691,0.072,0.144,0.144,0.2395807860262008,Non-Significant,1.1635233789592796,-13.782248900437335,0.005543681876130184,2.522375253639234,455.0,207.0
MLT-int,MLT-int,MLT-int,LTR,31,330,1.083522739937105,0.626478355557417,0.7077923379897558,204.06451612903223,209.63333333333333,1.4913616938342726,2.5185139398778875,1.7990856683583232,0.4098444970956292,0.972,0.056,0.056,0.1084881355932204,Non-Significant,0.6022630044770609,-0.15009414300788526,0.008091615162874115,1.270383580571236,157.0,29.0
Charlie16,Charlie16,Charlie16,DNA,166,1091,1.875486748387834,4.158359482663669e-12,2.0225552717806697e-11,256.9578313253012,265.62786434463794,2.220108088040055,3.037824750588342,2.026792998497732,0.2539724482010282,0.716,0.5680000000000001,0.5680000000000001,0.674869022869023,Non-Significant,0.925346964281973,-10.694099601284858,0.006270455281355186,2.288716177694643,365.0,125.0
MLT2B3,MLT2B3,MLT2B3,LTR,149,2980,0.5500393061827897,8.953459205782017e-15,4.873239939147069e-14,159.95973154362417,156.08020134228187,2.173186268412274,3.4742162640762557,1.6267329756710838,0.1263139507605802,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.338125134492881,-13.312182205141951,0.006062545009950257,2.4492681840199038,404.0,134.0
Tigger3c,Tigger3c,Tigger3c,DNA,201,1687,1.413594552232907,1.03332349334017e-05,3.0284326997123443e-05,170.318407960199,168.55068168346176,2.303196057420489,3.2271150825891253,1.583641190869204,0.1650260363730235,0.842,0.316,0.316,0.4325604790419162,Non-Significant,0.8926230009570763,-4.518782073137652,0.006304115732405476,2.597295681751056,412.0,150.0
MER91A,MER91A,MER91A,DNA,474,3415,1.6843453634075418,3.88627680818077e-23,2.9613429278337465e-22,299.337552742616,310.4333821376281,2.675778341674085,3.5333907080175515,1.5095335964937613,0.1133671551467452,0.058,0.116,0.116,0.1993804511278195,Non-Significant,1.1158051515513274,-21.528511297763586,0.0063337039550519355,3.635546070199811,574.0,397.0
MLT2B1,MLT2B1,MLT2B1,LTR,196,3230,0.6751307131541568,1.9207603366339872e-08,7.467445798546419e-08,189.6122448979592,191.9634674922601,2.292256071356476,3.509202522331103,1.6239600458512746,0.1220154644690867,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.4157311104290472,-7.126827920980631,0.006252025357573844,3.13851672950207,502.0,181.0
AluYc,AluYc,AluYc,SINE,453,2814,2.0051649203853548,4.800050296689832e-36,5.175903291619317e-35,74.50551876379691,74.2956645344705,2.656098202012832,3.449324093098727,1.5321387936787514,0.1226832409431374,0.0,0.0,0.0039920159680638,0.0107072599531616,Significant,1.3087358199258443,-34.28601384677298,0.005930651674556779,3.3923327578464773,572.0,379.0
L1M2,L1M2,L1M2,LINE,603,5342,1.3297756096518571,2.0316449815079518e-10,8.897203884534822e-10,179.77943615257047,180.68906776488203,2.780317312140151,3.727703883685354,2.729680344986741,0.145223660484127,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.4871543336911547,-9.050746457210327,0.00655939545249585,4.55222044403212,694.0,495.0
MER47B,MER47B,MER47B,DNA,34,555,0.6820067758079081,0.0289326019300807,0.0520786834741453,178.8235294117647,184.86306306306307,1.5314789170422551,2.7442929831226763,1.553247782550784,0.2677241092547025,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.43908433893779575,-1.283340003071601,0.005514950764563174,1.1195350052063244,203.0,31.0
AmnSINE2,AmnSINE2,AmnSINE2,SINE,56,455,1.4667722359042348,0.0097902513854795,0.0196320304098301,285.5178571428572,278.63956043956046,1.7481880270062005,2.6580113966571126,1.5708087871021577,0.326866037966776,0.582,0.8360000000000001,0.8360000000000001,0.8831312384473198,Non-Significant,0.9337687998360065,-1.7070347818984901,0.0047501075208730825,0.916770751528505,193.0,47.0
MamRTE1,MamRTE1,MamRTE1,LINE,810,5006,2.0174264572493765,6.59348667244992e-64,9.661993931551612e-63,294.0234567901235,305.8080303635637,2.908485018878649,3.6994908452722046,2.180835820089287,0.1206389087561718,0.918,0.1639999999999999,0.1639999999999999,0.2640169014084507,Non-Significant,0.9250703050020428,-62.01493323961854,0.006619434280970675,4.501215311060059,680.0,659.0
THE1A,THE1A,THE1A,LTR,225,3022,0.8406931421107546,0.0119229445452275,0.0235777259778462,96.96444444444444,101.23229649238915,2.3521825181113627,3.4802944600030066,1.673934282458505,0.1291987286884084,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.502225894361892,-1.627498084011809,0.006070916294842932,2.9443944029988223,485.0,193.0
MER45B,MER45B,MER45B,DNA,90,1001,1.0324562507982344,0.7794258520946674,0.8372967565265084,204.92222222222225,211.86313686313687,1.9542425094393248,3.000434077479319,1.693362756555381,0.2238467735649609,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.609707664114714,-0.07712059113419778,0.00630008494734607,1.7892241250462837,284.0,64.0
LTR81C,LTR81C,LTR81C,LTR,40,514,0.8819199401768058,0.4825199289221725,0.5727105698422048,265.2,286.0875486381323,1.6020599913279625,2.710963118995276,1.7141716153496454,0.3321225844648917,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.5144875415504518,-0.24206480155266719,0.006170835301228598,1.4192921192825776,230.0,32.0
MLT1J,MLT1J,MLT1J,LTR,1188,11622,1.1899081296867604,2.76384760220602e-08,1.0565477623148767e-07,267.7306397306397,276.4653243847875,3.074816440645175,4.065280871102755,1.593775635623643,0.0635303693690151,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.7465970134630339,-6.976110865444669,0.007295382538859741,5.770647588238055,791.0,942.0
Tigger2a,Tigger2a,Tigger2a,DNA,269,2946,1.0501502746610354,0.4336382691038837,0.5217353069323569,155.8624535315985,155.5773930753564,2.429752280002408,3.469232742506612,1.5704751396744483,0.1236856923467051,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.668683157174157,-0.28254977265647296,0.005725043286691036,2.7022204313181692,472.0,214.0
LTR41C,LTR41C,LTR41C,LTR,68,585,1.3745670215595196,0.0156122428118324,0.02984079186275,206.3823529411765,224.6068376068376,1.8325089127062364,2.7671558660821804,1.6335411950276346,0.2819695162327864,0.808,0.3839999999999999,0.3839999999999999,0.5068267898383371,Non-Significant,0.8414645591697282,-1.525189656498974,0.006075482627091328,1.5249461393999233,251.0,58.0
OldhAT1,OldhAT1,OldhAT1,DNA,424,2424,2.215561210520212,3.386644109465787e-42,4.1622948571176284e-41,249.9740566037736,257.5519801980198,2.6273658565927325,3.384532615494249,1.98775714816302,0.1636169330363176,0.092,0.184,0.184,0.28575,Non-Significant,1.1146035684327518,-40.380667157597884,0.005968330007019216,3.2766131738535496,549.0,345.0
MER58C,MER58C,MER58C,DNA,282,2362,1.4168811636002054,1.4323291827555217e-07,5.180861569270764e-07,208.15602836879432,225.846316680779,2.450249108319361,3.373279893277496,1.522458511032838,0.1347634248101045,0.782,0.4359999999999999,0.4359999999999999,0.5574362416107382,Non-Significant,0.9306533828885697,-6.285598011747817,0.005800678073276243,2.5638997083880994,442.0,227.0
Charlie15b,Charlie15b,Charlie15b,DNA,218,1576,1.677661681304534,2.3186295037904217e-11,1.0817116419724294e-10,252.40825688073397,255.48032994923855,2.3384564936046046,3.1975562131535367,1.675569316581897,0.178955621718322,0.474,0.948,0.948,0.9614587400177462,Non-Significant,1.00124874853098,-9.965888496152413,0.005797419312864654,2.3363599830844555,403.0,144.0
LTR26,LTR26,LTR26,LTR,73,452,2.012941852779557,4.068020172898122e-07,1.4047574192213152e-06,166.05479452054794,172.70353982300884,1.863322860120456,2.655138434811382,1.6201757701047104,0.3053208638036261,0.098,0.196,0.196,0.298306258322237,Non-Significant,1.2424218963905764,-5.8523986655022435,0.007411154104325564,1.9861892999592512,268.0,66.0
L1ME3A,L1ME3A,L1ME3A,LINE,1527,9044,2.1229672587870274,4.525346273585661e-134,9.578649612422983e-133,233.6326129666012,241.08049535603715,3.1838390370564214,3.956360553673322,2.665545512464956,0.1065531452706827,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.7964475747494625,-132.0186957129685,0.007315395422085904,5.991308850688355,819.0,1232.0
LTR40c,LTR40c,LTR40c,LTR,66,588,1.3213594625491665,0.040342324417942,0.0691323490400417,231.3939393939394,236.7517006802721,1.8195439355418688,2.7693773260761385,1.6016758392910857,0.2740979029052087,0.828,0.3440000000000001,0.3440000000000001,0.4614929577464789,Non-Significant,0.8249855745679541,-1.1603186860251975,0.005591404700164041,1.3922597703408461,249.0,53.0
MER34,MER34,MER34,LTR,143,1097,1.5665175554727615,2.265368695986172e-06,7.152807788707721e-06,206.91608391608392,218.04740200546945,2.155336037465062,3.0402066275747117,1.6132951052163778,0.2053217371635707,0.566,0.8680000000000001,0.8680000000000001,0.904397447584321,Non-Significant,0.9710049639446824,-5.145523445223315,0.006293096040633587,2.3913764954407633,380.0,106.0
LTR19A,LTR19A,LTR19A,LTR,43,339,1.518183576300223,0.0156082981334608,0.02984079186275,122.23255813953487,112.1858407079646,1.6334684555795866,2.530199698203082,1.702945679684411,0.4099750281853516,0.624,0.752,0.752,0.8264769230769231,Non-Significant,0.8915044058137968,-1.525189656498974,0.006297503740811584,1.1839307032725779,188.0,31.0
MER89,MER89,MER89,LTR,108,996,1.2710374517177094,0.0212516240994858,0.039496920887337,182.78703703703704,189.34337349397592,2.03342375548695,2.998259338423699,1.6446799374772672,0.205403157736365,0.974,0.052,0.052,0.1019485420240138,Non-Significant,0.7728175085952113,-1.4034367599118154,0.006440545973195377,2.305715458403945,358.0,87.0
L1MCc,L1MCc,L1MCc,LINE,162,1400,1.367546052695828,0.0003115957682451,0.0007827559628662,258.84567901234567,266.6842857142857,2.2095150145426308,3.146128035678238,2.7316957445128422,0.2728979568652485,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.5006216579730075,-3.106373615336696,0.005919213316437181,2.3440084733091235,396.0,130.0
AmnSINE1,AmnSINE1,AmnSINE1,SINE,309,2019,1.8884701385671052,1.256821161060714e-21,8.978416169327474e-21,259.2977346278317,274.5948489351164,2.4899584794248346,3.305136318943639,1.592247383717999,0.1516617423726533,0.03,0.06,0.06,0.1148743718592965,Non-Significant,1.1860406604389624,-20.04680026796382,0.005592357155145786,2.5948537199876447,464.0,246.0
HERVL-int,HERVL-int,HERVL-int,LTR,50,721,0.7787444822161366,0.0986219932268785,0.1531588835031551,110.94,112.0263522884882,1.6989700043360187,2.857935264719429,2.57130634157701,0.3817428791171493,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.30285947248841777,-0.8148578082305016,0.005531599247645196,1.1726990405007816,212.0,41.0
LTR27C,LTR27C,LTR27C,LTR,5,108,0.5073180247710433,0.1699931851016109,0.2425745450326357,141.8,156.0,0.6989700043360189,2.03342375548695,1.6298524149092706,0.6956984904578559,0.98,0.04,0.04,0.0823783783783784,Non-Significant,0.3112662349856286,-0.6151547744994459,0.005923640515371635,0.3494947904069265,59.0,5.0
